src,dst,rel,source_resource,evidence_class
EnzymeEC:1.11.1.16,Compound:Reactive_Black_5,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.16,"Compound:2,6-dimethoxyphenol",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.16,"Compound:2,2'-azino-bis(3-ethylbenzothiazoline-6-sulfonic_acid)",has_kinetic_substrate,SKiD,real_evidence
Protein:A0A2P1C6N4,EnzymeEC:1.11.1.19,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.11.1.19,"Compound:2,2'-azino-bis(3-ethylbenzothiazoline-6-sulfonic_acid)",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.19,Compound:H2O2,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.19,"Compound:2,6-dimethoxyphenol",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.19,Compound:Reactive_Blue_19,has_kinetic_substrate,SKiD,real_evidence
Protein:I2DBY1,EnzymeEC:1.11.1.19,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.11.1.19,Compound:veratrylglycerol-beta-guaiacyl_ether,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.19,Compound:Reactive_Blue_5,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.19,Compound:Reactive_Black_5,has_kinetic_substrate,SKiD,real_evidence
Protein:Q556V8,EnzymeEC:1.11.1.19,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.11.1.19,Compound:pyrogallol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.19,Compound:Reactive_Blue_4,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.19,Compound:veratryl_alcohol,has_kinetic_substrate,SKiD,real_evidence
Protein:Q8WZK8,EnzymeEC:1.11.1.19,annotated_as_ec,SKiD,real_evidence
Protein:Q939D2,EnzymeEC:1.11.1.21,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.11.1.21,Compound:H2O2,has_kinetic_substrate,SKiD,real_evidence
Protein:Q9PCF4,EnzymeEC:1.11.1.28,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.11.1.28,Compound:H2O2,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.28,Compound:tert-butyl_hydroperoxide,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.28,Compound:Lipoamide,has_kinetic_substrate,SKiD,real_evidence
Protein:P00433,EnzymeEC:1.11.1.7,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.11.1.7,Compound:H2O2,has_kinetic_substrate,SKiD,real_evidence
Protein:Q9NAV8,EnzymeEC:1.11.1.7,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.11.1.7,"Compound:2,4,6-Trichlorophenol",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.7,"Compound:2,4,6-tribromophenol",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.1.7,"Compound:2,2'-azinobis(3-ethylbenzthiazoline-6-sulfonic_acid)",has_kinetic_substrate,SKiD,real_evidence
Protein:A0A1Y2TH07,EnzymeEC:1.11.2.1,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:H2O2,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,"Compound:2,6-dimethoxyphenol",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,"Compound:5-nitro-1,3-benzodioxole",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,"Compound:3,4-dimethoxybenzyl_alcohol",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:benzyl_alcohol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:indole,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,"Compound:2,2'-azinobis(3-ethylbenzthiazoline-6-sulfonic_acid)",has_kinetic_substrate,SKiD,real_evidence
Protein:B9W4V6,EnzymeEC:1.11.2.1,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:Benzene,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:Cyclohexanol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:isophorone,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:Cyclohexane,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:4-hydroxy-trans-stilbene,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:veratryl_alcohol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.11.2.1,Compound:trans-stilbene,has_kinetic_substrate,SKiD,real_evidence
Protein:P32440,EnzymeEC:1.12.98.2,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.12.98.2,"Compound:5,10-methenyltetrahydromethanopterin",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.12.98.2,"Compound:5,10-methylenetetrahydromethanopterin",has_kinetic_substrate,SKiD,real_evidence
Protein:P95607,EnzymeEC:1.13.11.1,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.1,Compound:protocatechuate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.1,Compound:Hydroxyquinol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.1,"Compound:2,3-Dihydroxybenzoic_acid",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.1,Compound:3-chlorocatechol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.1,Compound:4-Chlorocatechol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.1,Compound:pyrogallol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.1,Compound:catechol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.1,Compound:3-methylcatechol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.1,Compound:4-methylcatechol,has_kinetic_substrate,SKiD,real_evidence
Protein:Q9F103,EnzymeEC:1.13.11.1,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.1,"Compound:4,5-dichlorocatechol",has_kinetic_substrate,SKiD,real_evidence
Protein:P48775,EnzymeEC:1.13.11.11,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.11,Compound:L-tryptophan,has_kinetic_substrate,SKiD,real_evidence
Protein:O32085,EnzymeEC:1.13.11.20,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.20,Compound:L-cysteine,has_kinetic_substrate,SKiD,real_evidence
Protein:P21816,EnzymeEC:1.13.11.20,annotated_as_ec,SKiD,real_evidence
Protein:P60334,EnzymeEC:1.13.11.20,annotated_as_ec,SKiD,real_evidence
Protein:Q16878,EnzymeEC:1.13.11.20,annotated_as_ec,SKiD,real_evidence
Protein:Q96SZ5,EnzymeEC:1.13.11.20,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.20,Compound:O2,has_kinetic_substrate,SKiD,real_evidence
Protein:A2VA43,EnzymeEC:1.13.11.24,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.24,Compound:quercetin,has_kinetic_substrate,SKiD,real_evidence
Protein:P93836,EnzymeEC:1.13.11.27,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.27,Compound:4-hydroxyphenylpyruvate,has_kinetic_substrate,SKiD,real_evidence
Protein:O15296,EnzymeEC:1.13.11.33,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.33,"Compound:5S-hydroperoxy-6E,8Z,10E,14Z-eicosatetraenoic_acid",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.33,"Compound:5S-hydroxy-6E,8Z,10E,14Z-eicosatetraenoic_acid",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.33,Compound:arachidonate,has_kinetic_substrate,SKiD,real_evidence
Protein:P12530,EnzymeEC:1.13.11.33,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.33,"Compound:(17(R),5Z,8Z,11Z,14Z)-17-hydroxyeicosa-5,8,11,14-tetraenoic_acid",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.33,"Compound:(17(S),5Z,8Z,11Z,14Z)-17-hydroxyeicosa-5,8,11,14-tetraenoic_acid",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.33,"Compound:(16(S),5Z,8Z,11Z,14Z)-16-hydroxyeicosa-5,8,11,14-tetraenoic_acid",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.33,Compound:arachidonic_acid,has_kinetic_substrate,SKiD,real_evidence
Protein:Q9I4G8,EnzymeEC:1.13.11.33,annotated_as_ec,SKiD,real_evidence
Protein:P09917,EnzymeEC:1.13.11.34,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.34,Compound:arachidonate,has_kinetic_substrate,SKiD,real_evidence
Protein:Q5PXQ6,EnzymeEC:1.13.11.37,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.37,"Compound:Benzene-1,2,4-triol",has_kinetic_substrate,SKiD,real_evidence
Protein:Q67FT0,EnzymeEC:1.13.11.4,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:4-Aminosalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:5-chlorosalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:3-hydroxysalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:4-methylsalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:3-bromosalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:4-chlorosalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:4-hydroxysalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:3-chlorosalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:salicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:3-methylsalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:5-Fluorosalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:3-aminosalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:5-Methylsalicylate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:gentisate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.4,Compound:5-Aminosalicylate,has_kinetic_substrate,SKiD,real_evidence
Protein:O16025,EnzymeEC:1.13.11.40,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.40,Compound:arachidonate,has_kinetic_substrate,SKiD,real_evidence
Protein:O31266,EnzymeEC:1.13.11.47,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.47,Compound:1H-3-Hydroxy-4-oxoquinaldine,has_kinetic_substrate,SKiD,real_evidence
Protein:B3U4H7,EnzymeEC:1.13.11.49,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.49,Compound:Chlorite,has_kinetic_substrate,SKiD,real_evidence
Protein:B8HNS6,EnzymeEC:1.13.11.49,annotated_as_ec,SKiD,real_evidence
Protein:Q88E47,EnzymeEC:1.13.11.5,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.5,Compound:homogentisate,has_kinetic_substrate,SKiD,real_evidence
Protein:P14902,EnzymeEC:1.13.11.52,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.52,Compound:L-tryptophan,has_kinetic_substrate,SKiD,real_evidence
Protein:Q8PDA8,EnzymeEC:1.13.11.52,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.52,Compound:6-methyl-DL-tryptophan,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.52,Compound:L-Trp,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.52,Compound:O2,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.52,Compound:5-methyl-DL-tryptophan,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.52,Compound:5-fluoro-DL-tryptophan,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.52,Compound:6-fluoro-DL-tryptophan,has_kinetic_substrate,SKiD,real_evidence
Protein:Q99JT9,EnzymeEC:1.13.11.54,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.54,"Compound:(1Z)-1,2-dihydroxyhex-1-en-3-one",has_kinetic_substrate,SKiD,real_evidence
Protein:G2IKE5,EnzymeEC:1.13.11.57,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.57,Compound:gallate,has_kinetic_substrate,SKiD,real_evidence
Protein:F8TW83,EnzymeEC:1.13.11.66,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.66,Compound:hydroquinone,has_kinetic_substrate,SKiD,real_evidence
Protein:A0A128A3G4,EnzymeEC:1.13.11.67,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.67,Compound:all-trans-8'-apo-beta-carotenal,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.67,Compound:all-trans-beta-apo-8'-carotenol,has_kinetic_substrate,SKiD,real_evidence
Protein:Q5IW40,EnzymeEC:1.13.11.72,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.72,Compound:2-hydroxyethylphosphonate,has_kinetic_substrate,SKiD,real_evidence
Protein:D0E8I5,EnzymeEC:1.13.11.78,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.78,Compound:(2-amino-1-hydroxyethyl)phosphonate,has_kinetic_substrate,SKiD,real_evidence
Protein:Q8KLK7,EnzymeEC:1.13.11.80,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.80,Compound:(3-hydroxyphenyl)acetyl-CoA,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.80,Compound:(5-hydroxyphenyl)acetyl-CoA,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.80,Compound:phenylacetyl-CoA,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.11.80,"Compound:(3,5-dihydroxyphenyl)acetyl-CoA",has_kinetic_substrate,SKiD,real_evidence
Protein:P9WNC5,EnzymeEC:1.13.11.81,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.81,"Compound:7,8-dihydroneopterin",has_kinetic_substrate,SKiD,real_evidence
Protein:Q88CC1,EnzymeEC:1.13.11.93,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.11.93,Compound:2-oxoadipate,has_kinetic_substrate,SKiD,real_evidence
Protein:P32021,EnzymeEC:1.13.12.19,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.12.19,Compound:2-oxoglutarate,has_kinetic_substrate,SKiD,real_evidence
Protein:W6JQJ6,EnzymeEC:1.13.12.2,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.12.2,Compound:L-arginine,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.12.2,Compound:L-lysine,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.12.2,Compound:L-ornithine,has_kinetic_substrate,SKiD,real_evidence
Protein:P06617,EnzymeEC:1.13.12.3,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.12.3,Compound:L-tryptophan,has_kinetic_substrate,SKiD,real_evidence
Protein:P08659,EnzymeEC:1.13.12.7,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.12.7,Compound:MgATP2-,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.12.7,Compound:D-luciferin,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.12.7,Compound:D-luciferyl-O-adenosine_monophosphate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.13.12.7,Compound:lauric_acid,has_kinetic_substrate,SKiD,real_evidence
Protein:P13129,EnzymeEC:1.13.12.7,annotated_as_ec,SKiD,real_evidence
Protein:Q5W9R9,EnzymeEC:1.13.12.9,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.12.9,Compound:L-phenylalanine,has_kinetic_substrate,SKiD,real_evidence
Protein:Q9QXN5,EnzymeEC:1.13.99.1,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.13.99.1,Compound:myo-inositol,has_kinetic_substrate,SKiD,real_evidence
Protein:O75936,EnzymeEC:1.14.11.1,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.1,Compound:(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N_N-dimethylpropan-1-aminium,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.1,Compound:2-oxoglutarate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.1,Compound:4-Trimethylammoniobutanoate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.1,Compound:(3R)-3-fluoro-4-(trimethylammonio)butanoate,has_kinetic_substrate,SKiD,real_evidence
Protein:Q12797,EnzymeEC:1.14.11.16,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.16,Compound:2-oxoglutarate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.16,Compound:O2,has_kinetic_substrate,SKiD,real_evidence
Protein:Q9GZT9,EnzymeEC:1.14.11.29,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.29,Compound:2-oxoglutarate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.29,Compound:O2,has_kinetic_substrate,SKiD,real_evidence
Protein:Q9NWT6,EnzymeEC:1.14.11.30,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.30,Compound:O2,has_kinetic_substrate,SKiD,real_evidence
Protein:Q82IZ1,EnzymeEC:1.14.11.35,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.35,Compound:(+/-)-1-deoxypentalenic_acid,has_kinetic_substrate,SKiD,real_evidence
Protein:Q9Z4Z5,EnzymeEC:1.14.11.39,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.39,Compound:L-asparagine,has_kinetic_substrate,SKiD,real_evidence
Protein:Q6WZB0,EnzymeEC:1.14.11.41,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.41,Compound:L-arginine,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.41,Compound:L-canavanine,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.41,Compound:L-homoarginine,has_kinetic_substrate,SKiD,real_evidence
Protein:Q8KSC8,EnzymeEC:1.14.11.44,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.44,Compound:(R)-2-(4-chloro-2-methylphenoxy)propanoate,has_kinetic_substrate,SKiD,real_evidence
Protein:Q1GNW5,EnzymeEC:1.14.11.55,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.55,Compound:ectoine,has_kinetic_substrate,SKiD,real_evidence
Protein:Q2TDY4,EnzymeEC:1.14.11.55,annotated_as_ec,SKiD,real_evidence
Protein:Q989T9,EnzymeEC:1.14.11.56,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.56,Compound:L-proline,has_kinetic_substrate,SKiD,real_evidence
Protein:Q7RYZ9,EnzymeEC:1.14.11.6,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.6,Compound:5-Hydroxyuracil,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.6,Compound:5-Formyluracil,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.6,Compound:thymine,has_kinetic_substrate,SKiD,real_evidence
Protein:A0A3B6UEU3,EnzymeEC:1.14.11.78,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.11.78,Compound:2-oxoglutarate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.78,Compound:(R)-3-((carboxymethyl)amino)butanoate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.11.78,Compound:(3R)-3-[(E)-(carboxymethylidene)amino]butanoate,has_kinetic_substrate,SKiD,real_evidence
Protein:A6T923,EnzymeEC:1.14.13.113,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.113,Compound:NADH,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.113,Compound:Urate,has_kinetic_substrate,SKiD,real_evidence
Protein:H9N289,EnzymeEC:1.14.13.128,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.128,Compound:Caffeine,has_kinetic_substrate,SKiD,real_evidence
Protein:H3JQW0,EnzymeEC:1.14.13.160,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.160,Compound:2-methylcyclohexanone,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.160,"Compound:2-oxo-DELTA3-4,5,5-trimethylcyclopentenylacetyl-CoA",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.160,Compound:2-oxocyclopentyl_acetic_acid,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.160,Compound:2-oxocyclopentyl_ethyl_acetate,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.160,"Compound:2-oxo-DELTA3-4,5,5-trimethylcyclopentenylacetic_acid",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.160,Compound:4-methylcyclohexanone,has_kinetic_substrate,SKiD,real_evidence
Protein:E9QYP0,EnzymeEC:1.14.13.195,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.195,Compound:L-ornithine,has_kinetic_substrate,SKiD,real_evidence
Protein:P20586,EnzymeEC:1.14.13.2,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.2,"Compound:3,4-dihydroxybenzoate",has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.2,Compound:4-hydroxybenzoate,has_kinetic_substrate,SKiD,real_evidence
Protein:A0A1L1QK39,EnzymeEC:1.14.13.22,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.22,Compound:acetophenone,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.22,Compound:2-butanone,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.22,Compound:cyclohexanone,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.22,Compound:Cyclopentanone,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.22,Compound:thioanisole,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.22,Compound:Cyclobutanone,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.22,Compound:bicyclo[3.2.0]hept-2-en-6-one,has_kinetic_substrate,SKiD,real_evidence
Protein:C0STX7,EnzymeEC:1.14.13.22,annotated_as_ec,SKiD,real_evidence
Protein:Q93L51,EnzymeEC:1.14.13.231,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.231,Compound:alpha-doxycycline,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.231,Compound:chlortetracycline,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.231,Compound:doxycycline,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.231,Compound:demeclocycline,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.231,Compound:minocycline,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.231,Compound:tetracycline,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.231,Compound:NADPH,has_kinetic_substrate,SKiD,real_evidence
Protein:Q00456,EnzymeEC:1.14.13.236,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.236,Compound:Benzene,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.236,Compound:Toluene,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.236,Compound:anisole,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.236,Compound:chlorobenzene,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.236,Compound:nitrobenzene,has_kinetic_substrate,SKiD,real_evidence
Protein:Q988D3,EnzymeEC:1.14.13.242,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.242,Compound:3-Hydroxy-2-methylpyridine-5-carboxylate,has_kinetic_substrate,SKiD,real_evidence
Protein:O06647,EnzymeEC:1.14.13.44,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.13.44,Compound:NADH,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.13.44,Compound:2-Hydroxybiphenyl,has_kinetic_substrate,SKiD,real_evidence
Protein:P00191,EnzymeEC:1.14.14.16,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.16,Compound:progesterone,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.16,Compound:17alpha-hydroxyprogesterone,has_kinetic_substrate,SKiD,real_evidence
Protein:P08686,EnzymeEC:1.14.14.16,annotated_as_ec,SKiD,real_evidence
Protein:S4UX02,EnzymeEC:1.14.14.175,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.175,"Compound:abieta-8,11,13-triene",has_kinetic_substrate,SKiD,real_evidence
Protein:A7U483,EnzymeEC:1.14.14.19,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.19,Compound:progesterone,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.19,Compound:pregnenolone,has_kinetic_substrate,SKiD,real_evidence
Protein:B3DH80,EnzymeEC:1.14.14.19,annotated_as_ec,SKiD,real_evidence
Protein:Q9LAG2,EnzymeEC:1.14.14.20,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.20,Compound:FAD,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.20,Compound:FMN,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.20,Compound:riboflavin,has_kinetic_substrate,SKiD,real_evidence
Protein:P22680,EnzymeEC:1.14.14.23,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.23,Compound:cholesterol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.23,Compound:cholest-4-en-3-one,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.23,Compound:25-hydroxycholesterol,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.23,Compound:27-Hydroxycholesterol,has_kinetic_substrate,SKiD,real_evidence
Protein:Q6VVX0,EnzymeEC:1.14.14.24,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.24,Compound:1alpha-hydroxyvitamin_D3,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.24,Compound:1alpha-hydroxyvitamin_D2,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.24,Compound:vitamin_D3,has_kinetic_substrate,SKiD,real_evidence
Protein:Q9Y6A2,EnzymeEC:1.14.14.25,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.25,Compound:(24S)-24-hydroxycholesterol,has_kinetic_substrate,SKiD,real_evidence
