group_id,target_enzyme,target_family,stage,members,member_count,source_score_list,match_schema,epsilon_threshold,synergy_group_score,evidence_class
f95b11fd08b8a661,TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1 homolog,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|p-toluquinone:[SKiD_substrates,0.308]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7321500785243034,inhibit_synergy_model_inference_requires_assay_validation
dc5bebb6c2ff0a87,Prephenate Aminotransferase from Arabidopsis thaliana,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|p-toluquinone:[SKiD_substrates,0.308]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7321500785243034,inhibit_synergy_model_inference_requires_assay_validation
0f6b67f6d595c419,Arabidopsis branched-chain aminotransferase 3,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|p-toluquinone:[SKiD_substrates,0.308]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7321500785243034,inhibit_synergy_model_inference_requires_assay_validation
cfe4c9b350c78fbb,Tryptophan Aminotransferase of Arabidopsis 1,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|p-toluquinone:[SKiD_substrates,0.308]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7321500785243034,inhibit_synergy_model_inference_requires_assay_validation
a438acc7ec7228ab,TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS1; Tryptophan Aminotransferase of Arabidopsis 1,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|p-toluquinone:[SKiD_substrates,0.308]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7321500785243034,inhibit_synergy_model_inference_requires_assay_validation
fda0f8d440551b34,TRYPTOPHAN AMINOTRANSFERASE RELATED1,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|p-toluquinone:[SKiD_substrates,0.308]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7321500785243034,inhibit_synergy_model_inference_requires_assay_validation
7f3c6079d3af2177,ribulose bisphosphate carboxylase oxygenase,RuBisCO,vegetative_expansion,"1,4-benzoquinone;S-adenosyl-L-methionine",2,"S-adenosyl-L-methionine:[SKiD_substrates,0.366]|1,4-benzoquinone:[SKiD_substrates,0.322]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7318189556523076,inhibit_synergy_model_inference_requires_assay_validation
ef0d732eb4207656,phosphoenolpyruvate carboxylase,PEPC,vegetative_expansion,"1,4-benzoquinone;S-adenosyl-L-methionine",2,"S-adenosyl-L-methionine:[SKiD_substrates,0.366]|1,4-benzoquinone:[SKiD_substrates,0.322]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7318189556523076,inhibit_synergy_model_inference_requires_assay_validation
ca24d55743da889d,Arabidopsis branched-chain aminotransferase 3,Aminotransferase,unassigned_stage,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;2-chloro-1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|2-chloro-1,4-benzoquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7311935651367448,inhibit_synergy_model_inference_requires_assay_validation
5928c8a47f6b0419,Capsicum annuum PARENTAL ADVICE-1,Aminotransferase,unassigned_stage,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;2-chloro-1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|2-chloro-1,4-benzoquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7311935651367448,inhibit_synergy_model_inference_requires_assay_validation
df0da8bf60b0a2c3,TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS1,Aminotransferase,unassigned_stage,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;2-chloro-1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|2-chloro-1,4-benzoquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7311935651367448,inhibit_synergy_model_inference_requires_assay_validation
1789b00be6cbbd4c,Tryptophan Aminotransferase of Arabidopsis 1,Aminotransferase,unassigned_stage,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;2-chloro-1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|2-chloro-1,4-benzoquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7311935651367448,inhibit_synergy_model_inference_requires_assay_validation
8a29862acaa7b013,GH13_11,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;3-acetylpyridine adenine dinucleotide,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|3-acetylpyridine adenine dinucleotide:[SKiD_substrates,0.302]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.7307772502054181,inhibit_synergy_model_inference_requires_assay_validation
eacc084142347f4b,TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1 homolog,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;hydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|hydroquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7305668024969455,inhibit_synergy_model_inference_requires_assay_validation
d03cd6a30444097a,TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS1,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;hydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|hydroquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7305668024969455,inhibit_synergy_model_inference_requires_assay_validation
359f534b36de941e,Arabidopsis aminotransferase,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;hydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|hydroquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7305668024969455,inhibit_synergy_model_inference_requires_assay_validation
f4d85972330acbf3,Prephenate Aminotransferase from Arabidopsis thaliana,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;hydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|hydroquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7305668024969455,inhibit_synergy_model_inference_requires_assay_validation
47fc37675f4d852b,TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS1; Tryptophan Aminotransferase of Arabidopsis 1,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;hydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|hydroquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7305668024969455,inhibit_synergy_model_inference_requires_assay_validation
b644c2a31e8b0dba,Arabidopsis TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;hydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|hydroquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7305668024969455,inhibit_synergy_model_inference_requires_assay_validation
4a0b4f433c2caa44,Tryptophan Aminotransferase of Arabidopsis 1;TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;hydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|hydroquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7305668024969455,inhibit_synergy_model_inference_requires_assay_validation
2b7d7680cfb14867,glutamine(amide):a-ketoglutarate aminotransferase (oxidoreductase ferredoxin),Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;hydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|hydroquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7305668024969455,inhibit_synergy_model_inference_requires_assay_validation
71238b69dd62401c,Capsicum annuum alanine aminotransferase 1,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;hydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|hydroquinone:[SKiD_substrates,0.307]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7305668024969455,inhibit_synergy_model_inference_requires_assay_validation
29938d6cb73925fa,ribulose bisphosphate carboxylase oxygenase,RuBisCO,vegetative_expansion,"1,4-benzoquinone;Thionicotinamide",2,"1,4-benzoquinone:[SKiD_substrates,0.322]|Thionicotinamide:[SKiD_substrates,0.354]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior;transition_state_mimicry,0.92,0.7300840068155183,inhibit_synergy_model_inference_requires_assay_validation
1e062f9c6e5c414b,peroxidase,Peroxidase,stress_response,"1,4-benzoquinone;Thionicotinamide",2,"1,4-benzoquinone:[SKiD_substrates,0.322]|Thionicotinamide:[SKiD_substrates,0.354]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior;transition_state_mimicry,0.92,0.7300840068155183,inhibit_synergy_model_inference_requires_assay_validation
b64d0127568d752b,phosphoenolpyruvate carboxylase,PEPC,vegetative_expansion,"1,4-benzoquinone;Thionicotinamide",2,"1,4-benzoquinone:[SKiD_substrates,0.322]|Thionicotinamide:[SKiD_substrates,0.354]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior;transition_state_mimicry,0.92,0.7300840068155183,inhibit_synergy_model_inference_requires_assay_validation
8f0356312e5ecc70,GH13_11,GH,germination,2-hydroxyethylphosphonate;3-indolelactate,2,"2-hydroxyethylphosphonate:[SKiD_substrates,0.599]|3-indolelactate:[SKiD_substrates,0.244]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.7286576158445486,inhibit_synergy_model_inference_requires_assay_validation
e00d5bf4967338b2,photosystem II,PSII,early_vegetative,3-hydroxypropanoic acid;S-adenosyl-L-methionine,2,"S-adenosyl-L-methionine:[SKiD_substrates,0.408]|3-hydroxypropanoic acid:[SKiD_substrates,0.385]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7284687777305686,inhibit_synergy_model_inference_requires_assay_validation
8e97a79bfe8ad61c,cytochrome P450,Cytochrome P450,specialized_metabolism,2-Hydroxyoctanoate;Thionicotinamide,2,"2-Hydroxyoctanoate:[SKiD_substrates,0.387]|Thionicotinamide:[SKiD_substrates,0.396]",herbicide_target_atlas_match;transition_state_mimicry,0.92,0.7280507015087624,inhibit_synergy_model_inference_requires_assay_validation
e35525ab8fd50ce7,acetyl-CoA carboxylase,ACCase,vegetative_expansion,2-Hydroxyoctanoate;Thionicotinamide,2,"2-Hydroxyoctanoate:[SKiD_substrates,0.387]|Thionicotinamide:[SKiD_substrates,0.396]",herbicide_target_atlas_match;transition_state_mimicry,0.92,0.7280507015087624,inhibit_synergy_model_inference_requires_assay_validation
18f67967d35aa626,protoporphyrinogen oxidase,PPO,vegetative_expansion,2-Hydroxyoctanoate;Thionicotinamide,2,"2-Hydroxyoctanoate:[SKiD_substrates,0.387]|Thionicotinamide:[SKiD_substrates,0.396]",herbicide_target_atlas_match;transition_state_mimicry,0.92,0.7280507015087624,inhibit_synergy_model_inference_requires_assay_validation
0625f70215b6c9d7,protoporphyrinogen oxidase,PPO,vegetative_expansion,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;3-indolelactate,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.505]|3-indolelactate:[SKiD_substrates,0.352]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7278990939582163,inhibit_synergy_model_inference_requires_assay_validation
5475867ab459e1a2,acetyl-CoA carboxylase,ACCase,vegetative_expansion,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;3-indolelactate,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.505]|3-indolelactate:[SKiD_substrates,0.352]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7278990939582163,inhibit_synergy_model_inference_requires_assay_validation
02ae7d79de235510,cytochrome P450,Cytochrome P450,specialized_metabolism,3-hydroxypropanoic acid;Thionicotinamide,2,"3-hydroxypropanoic acid:[SKiD_substrates,0.385]|Thionicotinamide:[SKiD_substrates,0.396]",herbicide_target_atlas_match;transition_state_mimicry,0.92,0.7267338288937792,inhibit_synergy_model_inference_requires_assay_validation
c39482689dbe52c0,photosystem II,PSII,early_vegetative,3-hydroxypropanoic acid;Thionicotinamide,2,"3-hydroxypropanoic acid:[SKiD_substrates,0.385]|Thionicotinamide:[SKiD_substrates,0.396]",herbicide_target_atlas_match;transition_state_mimicry,0.92,0.7267338288937792,inhibit_synergy_model_inference_requires_assay_validation
c25351c282b26ad7,acetyl-CoA carboxylase,ACCase,vegetative_expansion,3-hydroxypropanoic acid;Thionicotinamide,2,"3-hydroxypropanoic acid:[SKiD_substrates,0.385]|Thionicotinamide:[SKiD_substrates,0.396]",herbicide_target_atlas_match;transition_state_mimicry,0.92,0.7267338288937792,inhibit_synergy_model_inference_requires_assay_validation
470af43d12dfad98,protoporphyrinogen oxidase,PPO,vegetative_expansion,3-hydroxypropanoic acid;Thionicotinamide,2,"3-hydroxypropanoic acid:[SKiD_substrates,0.385]|Thionicotinamide:[SKiD_substrates,0.396]",herbicide_target_atlas_match;transition_state_mimicry,0.92,0.7267338288937792,inhibit_synergy_model_inference_requires_assay_validation
3e6fbca5192d132d,GH13_11,GH,germination,(2-amino-1-hydroxyethyl)phosphonate;3-indolelactate,2,"(2-amino-1-hydroxyethyl)phosphonate:[SKiD_substrates,0.593]|3-indolelactate:[SKiD_substrates,0.244]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.7262409693558529,inhibit_synergy_model_inference_requires_assay_validation
c6f916b4a812c4af,alpha-amylase,amylase,germination,"3,4-dihydroxybenzoate;glycerone phosphate",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.434]|glycerone phosphate:[SKiD_substrates,0.368]",active_site_compatibility;herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.7262226883476923,inhibit_synergy_model_inference_requires_assay_validation
95cfafaee1731fac,hydroxycinnamate-CoA shikimate transferase,BAHD acyltransferase,early_vegetative,2-hydroxyethylphosphonate;homogentisate,2,"2-hydroxyethylphosphonate:[SKiD_substrates,0.665]|homogentisate:[SKiD_substrates,0.139]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.7259967852822373,inhibit_synergy_model_inference_requires_assay_validation
06477163836dd6e5,EPSP synthase,EPSPS,early_vegetative,"3,4-dihydroxybenzoate;3-methylsalicylate",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.542]|3-methylsalicylate:[SKiD_substrates,0.322]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7258217365166153,inhibit_synergy_model_inference_requires_assay_validation
1c196d994f60a1c3,caffeoylshikimate esterase,BAHD acyltransferase,early_vegetative,2-hydroxyethylphosphonate;2-oxocaproate,2,"2-hydroxyethylphosphonate:[SKiD_substrates,0.665]|2-oxocaproate:[SKiD_substrates,0.139]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.7256832617885101,inhibit_synergy_model_inference_requires_assay_validation
6777e1a1a93afdbe,hydroxycinnamoyl-CoA:shikimate hydroxycinnamoyl transferase 1,BAHD acyltransferase,early_vegetative,2-hydroxyethylphosphonate;Mandelate,2,"2-hydroxyethylphosphonate:[SKiD_substrates,0.665]|Mandelate:[SKiD_substrates,0.139]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.7255822416017441,inhibit_synergy_model_inference_requires_assay_validation
d231f95299e16358,cellulase,CAZy,germination,"3,4-dihydroxybenzoate;salicylate",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.542]|salicylate:[SKiD_substrates,0.322]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7255626721307024,inhibit_synergy_model_inference_requires_assay_validation
87c789bf1e25fdae,acetolactate synthase,ALS/AHAS,seedling_emergence,"3,4-dihydroxybenzoate;5-Aminosalicylate",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.542]|5-Aminosalicylate:[SKiD_substrates,0.322]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7254586841480936,inhibit_synergy_model_inference_requires_assay_validation
e9476d7ce5ce9252,cellulase,CAZy,germination,"3,4-dihydroxybenzoate;3-aminosalicylate",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.542]|3-aminosalicylate:[SKiD_substrates,0.322]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7254586841480936,inhibit_synergy_model_inference_requires_assay_validation
517a197e8f7a4dfa,photosystem II,PSII,early_vegetative,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;5-Hydroxyuracil,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.505]|5-Hydroxyuracil:[SKiD_substrates,0.356]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7249426096794201,inhibit_synergy_model_inference_requires_assay_validation
debee88b9bcc3d13,cytochrome P450,Cytochrome P450,specialized_metabolism,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;5-Hydroxyuracil,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.505]|5-Hydroxyuracil:[SKiD_substrates,0.356]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7249426096794201,inhibit_synergy_model_inference_requires_assay_validation
50a64024299e4568,acetolactate synthase,ALS/AHAS,seedling_emergence,"2-oxo-octanoate;3,4-dihydroxybenzoate",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.542]|2-oxo-octanoate:[SKiD_substrates,0.321]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7246741473512374,inhibit_synergy_model_inference_requires_assay_validation
2f6e42ed5db09156,EPSP synthase,EPSPS,early_vegetative,"3,4-dihydroxybenzoate;4-chlorosalicylate",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.542]|4-chlorosalicylate:[SKiD_substrates,0.320]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7241227660248829,inhibit_synergy_model_inference_requires_assay_validation
5fd03161291a0d4d,acetyl-CoA carboxylase,ACCase,vegetative_expansion,"1,4-benzoquinone;2-oxo-octanoate",2,"1,4-benzoquinone:[SKiD_substrates,0.364]|2-oxo-octanoate:[SKiD_substrates,0.321]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.722142062178952,inhibit_synergy_model_inference_requires_assay_validation
230c9042178f9a4a,cytochrome P450,Cytochrome P450,specialized_metabolism,"1,4-benzoquinone;2-oxo-octanoate",2,"1,4-benzoquinone:[SKiD_substrates,0.364]|2-oxo-octanoate:[SKiD_substrates,0.321]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.722142062178952,inhibit_synergy_model_inference_requires_assay_validation
95f8fa918e36a0db,photosystem II,PSII,early_vegetative,"1,4-benzoquinone;2-oxo-octanoate",2,"1,4-benzoquinone:[SKiD_substrates,0.364]|2-oxo-octanoate:[SKiD_substrates,0.321]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.722142062178952,inhibit_synergy_model_inference_requires_assay_validation
e313ec7e1cf647d2,protoporphyrinogen oxidase,PPO,vegetative_expansion,"1,4-benzoquinone;2-oxo-octanoate",2,"1,4-benzoquinone:[SKiD_substrates,0.364]|2-oxo-octanoate:[SKiD_substrates,0.321]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.722142062178952,inhibit_synergy_model_inference_requires_assay_validation
17497ab02e27868e,EPSP synthase,EPSPS,early_vegetative,"3,4-dihydroxybenzoate;isethionate",2,"isethionate:[SKiD_substrates,0.315]|3,4-dihydroxybenzoate:[SKiD_substrates,0.542]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7201018404484281,inhibit_synergy_model_inference_requires_assay_validation
5875a67478523252,acetolactate synthase,ALS/AHAS,seedling_emergence,"3,4-dihydroxybenzoate;isethionate",2,"isethionate:[SKiD_substrates,0.315]|3,4-dihydroxybenzoate:[SKiD_substrates,0.542]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.7201018404484281,inhibit_synergy_model_inference_requires_assay_validation
8481bec67e8dad75,protoporphyrinogen oxidase,PPO,vegetative_expansion,"1,4-benzoquinone;isethionate",2,"isethionate:[SKiD_substrates,0.315]|1,4-benzoquinone:[SKiD_substrates,0.364]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7175697552761426,inhibit_synergy_model_inference_requires_assay_validation
f7dd260cf066275e,acetyl-CoA carboxylase,ACCase,vegetative_expansion,"1,4-benzoquinone;isethionate",2,"isethionate:[SKiD_substrates,0.315]|1,4-benzoquinone:[SKiD_substrates,0.364]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7175697552761426,inhibit_synergy_model_inference_requires_assay_validation
c0339d48b767a91f,cytochrome P450,Cytochrome P450,specialized_metabolism,"1,4-benzoquinone;isethionate",2,"isethionate:[SKiD_substrates,0.315]|1,4-benzoquinone:[SKiD_substrates,0.364]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7175697552761426,inhibit_synergy_model_inference_requires_assay_validation
e7caba18bb9b18ea,photosystem II,PSII,early_vegetative,"1,4-benzoquinone;isethionate",2,"isethionate:[SKiD_substrates,0.315]|1,4-benzoquinone:[SKiD_substrates,0.364]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7175697552761426,inhibit_synergy_model_inference_requires_assay_validation
adeb56bf0381fdee,cytochrome P450,Cytochrome P450,specialized_metabolism,isethionate;p-toluquinone,2,"isethionate:[SKiD_substrates,0.315]|p-toluquinone:[SKiD_substrates,0.362]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.7165105409604905,inhibit_synergy_model_inference_requires_assay_validation
