node_id,node_type,label,source_resource,evidence_class
"Pathway:1,4-dihydroxy-6-naphthoate_biosynthesis_I",Pathway,"1,4-dihydroxy-6-naphthoate biosynthesis I",BKMS,real_evidence
Pathway:mupirocin_biosynthesis,Pathway,mupirocin biosynthesis,BKMS,real_evidence
Pathway:pentose_phosphate_pathway_(oxidative_branch)_II;_formaldehyde_oxidation_I;_formaldehyde_assimilation_II_(assimilatory_RuMP_Cycle),Pathway,pentose phosphate pathway (oxidative branch) II; formaldehyde oxidation I; formaldehyde assimilation II (assimilatory RuMP Cycle),BKMS,real_evidence
Pathway:malonate_degradation_II_(biotin-dependent),Pathway,malonate degradation II (biotin-dependent),BKMS,real_evidence
Pathway:flaviolin_dimer_and_mompain_biosynthesis,Pathway,flaviolin dimer and mompain biosynthesis,BKMS,real_evidence
Pathway:albaflavenone_biosynthesis,Pathway,albaflavenone biosynthesis,BKMS,real_evidence
Pathway:photorespiration_II;_glycolate_and_glyoxylate_degradation_I;_2-deoxy-D-ribose_degradation_II;_formaldehyde_assimilation_I_(serine_pathway);_D-glucarate_degradation_I;_Entner-Doudor,Pathway,photorespiration II; glycolate and glyoxylate degradation I; 2-deoxy-D-ribose degradation II; formaldehyde assimilation I (serine pathway); D-glucarate degradation I; Entner-Doudoroff pathway II (non-phosphorylative); 2-O-alpha-mannosyl-D-glycerate degradation; D-galactarate degradation I,BKMS,real_evidence
Pathway:mannosylfructose_biosynthesis,Pathway,mannosylfructose biosynthesis,BKMS,real_evidence
Pathway:beta-alanine_biosynthesis_IV;_spermine_and_spermidine_degradation_III;_spermine_and_spermidine_degradation_I,Pathway,beta-alanine biosynthesis IV; spermine and spermidine degradation III; spermine and spermidine degradation I,BKMS,real_evidence
Pathway:VTC2_cycle,Pathway,VTC2 cycle,BKMS,real_evidence
Pathway:superpathway_of_UDP-N-acetylglucosamine-derived_O-antigen_building_blocks_biosynthesis;_UDP-N-acetyl-beta-L-fucosamine_biosynthesis;_UDP-N-acetyl-beta-L-quinovosamine_biosynthesis;,Pathway,superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis; UDP-N-acetyl-beta-L-fucosamine biosynthesis; UDP-N-acetyl-beta-L-quinovosamine biosynthesis; CMP-pseudaminate biosynthesis; CMP-diacetamido-8-epilegionaminic acid biosynthesis,BKMS,real_evidence
Pathway:bisabolene_biosynthesis_(engineered);_oleoresin_sesquiterpene_volatiles_biosynthesis,Pathway,bisabolene biosynthesis (engineered); oleoresin sesquiterpene volatiles biosynthesis,BKMS,real_evidence
Pathway:cyanophycin_metabolism,Pathway,cyanophycin metabolism,BKMS,real_evidence
Pathway:methanesulfonate_degradation,Pathway,methanesulfonate degradation,BKMS,real_evidence
Pathway:crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA_cycle_(engineered);_ethylmalonyl-CoA_pathway,Pathway,crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered); ethylmalonyl-CoA pathway,BKMS,real_evidence
Pathway:ternatin_C5_biosynthesis,Pathway,ternatin C5 biosynthesis,BKMS,real_evidence
Pathway:abietic_acid_biosynthesis,Pathway,abietic acid biosynthesis,BKMS,real_evidence
Pathway:plaunotol_biosynthesis,Pathway,plaunotol biosynthesis,BKMS,real_evidence
Pathway:fusicoccin_A_biosynthesis;_brassicicene_C_biosynthesis,Pathway,fusicoccin A biosynthesis; brassicicene C biosynthesis,BKMS,real_evidence
Pathway:isopimaric_acid_biosynthesis,Pathway,isopimaric acid biosynthesis,BKMS,real_evidence
Pathway:long_chain_fatty_acid_ester_synthesis_(engineered),Pathway,long chain fatty acid ester synthesis (engineered),BKMS,real_evidence
Pathway:spermine_and_spermidine_degradation_III,Pathway,spermine and spermidine degradation III,BKMS,real_evidence
Pathway:spermine_and_spermidine_degradation_I,Pathway,spermine and spermidine degradation I,BKMS,real_evidence
Pathway:spermine_and_spermidine_degradation_II,Pathway,spermine and spermidine degradation II,BKMS,real_evidence
Pathway:farnesene_biosynthesis,Pathway,farnesene biosynthesis,BKMS,real_evidence
Pathway:hemoglobin_degradation,Pathway,hemoglobin degradation,BKMS,real_evidence
Pathway:nicotine_degradation_III_(VPP_pathway);_nicotine_degradation_II_(pyrrolidine_pathway),Pathway,nicotine degradation III (VPP pathway); nicotine degradation II (pyrrolidine pathway),BKMS,real_evidence
Pathway:anandamide_degradation,Pathway,anandamide degradation,BKMS,real_evidence
Pathway:uracil_degradation_III;_3-hydroxypropanoate/4-hydroxybutanate_cycle;_beta-alanine_degradation_III;_glyoxylate_assimilation;_3-hydroxypropanoate_cycle,Pathway,uracil degradation III; 3-hydroxypropanoate/4-hydroxybutanate cycle; beta-alanine degradation III; glyoxylate assimilation; 3-hydroxypropanoate cycle,BKMS,real_evidence
Pathway:3-hydroxypropanoate/4-hydroxybutanate_cycle;_glyoxylate_assimilation;_3-hydroxypropanoate_cycle,Pathway,3-hydroxypropanoate/4-hydroxybutanate cycle; glyoxylate assimilation; 3-hydroxypropanoate cycle,BKMS,real_evidence
Pathway:3-hydroxypropanoate/4-hydroxybutanate_cycle;_succinate_fermentation_to_butanoate;_crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA_cycle_(engineered),Pathway,3-hydroxypropanoate/4-hydroxybutanate cycle; succinate fermentation to butanoate; crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered),BKMS,real_evidence
Pathway:3-hydroxypropanoate/4-hydroxybutanate_cycle;_acrylate_degradation_II;_glyoxylate_assimilation;_3-hydroxypropanoate_cycle,Pathway,3-hydroxypropanoate/4-hydroxybutanate cycle; acrylate degradation II; glyoxylate assimilation; 3-hydroxypropanoate cycle,BKMS,real_evidence
Pathway:esterified_suberin_biosynthesis,Pathway,esterified suberin biosynthesis,BKMS,real_evidence
Pathway:coenzyme_M_biosynthesis_II,Pathway,coenzyme M biosynthesis II,BKMS,real_evidence
Pathway:acrylate_degradation_I;_3-hydroxypropanoate/4-hydroxybutanate_cycle;_acrylate_degradation_II;_glyoxylate_assimilation;_3-hydroxypropanoate_cycle;_propanoyl-CoA_degradation_II;_beta,Pathway,acrylate degradation I; 3-hydroxypropanoate/4-hydroxybutanate cycle; acrylate degradation II; glyoxylate assimilation; 3-hydroxypropanoate cycle; propanoyl-CoA degradation II; beta-alanine biosynthesis II,BKMS,real_evidence
Pathway:2-methylcitrate_cycle_II,Pathway,2-methylcitrate cycle II,BKMS,real_evidence
Pathway:shikimate_degradation_II;_petrobactin_biosynthesis;_quinate_degradation_II;_shikimate_degradation_I;_quinate_degradation_I,Pathway,shikimate degradation II; petrobactin biosynthesis; quinate degradation II; shikimate degradation I; quinate degradation I,BKMS,real_evidence
Pathway:3-hydroxypropanoate/4-hydroxybutanate_cycle;_4-aminobutanoate_degradation_V;_succinate_fermentation_to_butanoate;_crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA_cycle_(engineered,Pathway,3-hydroxypropanoate/4-hydroxybutanate cycle; 4-aminobutanoate degradation V; succinate fermentation to butanoate; crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered),BKMS,real_evidence
Pathway:rebeccamycin_biosynthesis,Pathway,rebeccamycin biosynthesis,BKMS,real_evidence
Pathway:glutathione_amide_metabolism,Pathway,glutathione amide metabolism,BKMS,real_evidence
Pathway:benzoyl-CoA_degradation_I_(aerobic),Pathway,benzoyl-CoA degradation I (aerobic),BKMS,real_evidence
Pathway:nicotinate_degradation_I,Pathway,nicotinate degradation I,BKMS,real_evidence
Pathway:flavin_biosynthesis_III_(fungi);_flavin_biosynthesis_II_(archaea),Pathway,flavin biosynthesis III (fungi); flavin biosynthesis II (archaea),BKMS,real_evidence
Pathway:D-xylose_degradation_II,Pathway,D-xylose degradation II,BKMS,real_evidence
Pathway:polymyxin_resistance,Pathway,polymyxin resistance,BKMS,real_evidence
Pathway:Kdo_transfer_to_lipid_IVA_(E._coli);_Kdo_transfer_to_lipid_IVA_(Haemophilus);_Kdo_transfer_to_lipid_IVA_(generic),Pathway,Kdo transfer to lipid IVA (E. coli); Kdo transfer to lipid IVA (Haemophilus); Kdo transfer to lipid IVA (generic),BKMS,real_evidence
Pathway:Kdo_transfer_to_lipid_IVA_(Chlamydia),Pathway,Kdo transfer to lipid IVA (Chlamydia),BKMS,real_evidence
Pathway:factor_420_biosynthesis_I_(archaea),Pathway,factor 420 biosynthesis I (archaea),BKMS,real_evidence
Pathway:GDP-D-glycero-alpha-D-manno-heptose_biosynthesis,Pathway,GDP-D-glycero-alpha-D-manno-heptose biosynthesis,BKMS,real_evidence
Pathway:arsenate_detoxification_IV_(mycothiol),Pathway,arsenate detoxification IV (mycothiol),BKMS,real_evidence
Pathway:ADP-L-glycero-beta-D-manno-heptose_biosynthesis;_GDP-D-glycero-alpha-D-manno-heptose_biosynthesis,Pathway,ADP-L-glycero-beta-D-manno-heptose biosynthesis; GDP-D-glycero-alpha-D-manno-heptose biosynthesis,BKMS,real_evidence
Pathway:pyruvate_fermentation_to_(R)-acetoin_I,Pathway,pyruvate fermentation to (R)-acetoin I,BKMS,real_evidence
Pathway:pyruvate_fermentation_to_(S)-acetoin,Pathway,pyruvate fermentation to (S)-acetoin,BKMS,real_evidence
Pathway:pyoverdine_I_biosynthesis;_ferrichrome_A_biosynthesis;_(3S)-diazinane-3-carboxylate_biosynthesis,Pathway,pyoverdine I biosynthesis; ferrichrome A biosynthesis; (3S)-diazinane-3-carboxylate biosynthesis,BKMS,real_evidence
Pathway:pyruvate_to_cytochrome_bo_oxidase_electron_transfer;_pyruvate_to_cytochrome_bd_oxidase_electron_transfer,Pathway,pyruvate to cytochrome bo oxidase electron transfer; pyruvate to cytochrome bd oxidase electron transfer,BKMS,real_evidence
Pathway:superpathway_of_phospholipid_biosynthesis_II_(plants);_phosphatidylserine_biosynthesis_II;_phosphatidylethanolamine_biosynthesis_III,Pathway,superpathway of phospholipid biosynthesis II (plants); phosphatidylserine biosynthesis II; phosphatidylethanolamine biosynthesis III,BKMS,real_evidence
Pathway:linoleate_metabolites_biosynthesis;_divinyl_ether_biosynthesis_I;_9-lipoxygenase_and_9-hydroperoxide_lyase_pathway;_9-lipoxygenase_and_9-allene_oxide_synthase_pathway,Pathway,linoleate metabolites biosynthesis; divinyl ether biosynthesis I; 9-lipoxygenase and 9-hydroperoxide lyase pathway; 9-lipoxygenase and 9-allene oxide synthase pathway,BKMS,real_evidence
Pathway:fosfomycin_biosynthesis,Pathway,fosfomycin biosynthesis,BKMS,real_evidence
Pathway:dehydrophos_biosynthesis;_methylphosphonate_biosynthesis;_fosfomycin_biosynthesis;_phosalacine_biosynthesis;_phosphinothricin_tripeptide_biosynthesis,Pathway,dehydrophos biosynthesis; methylphosphonate biosynthesis; fosfomycin biosynthesis; phosalacine biosynthesis; phosphinothricin tripeptide biosynthesis,BKMS,real_evidence
Pathway:acetan_biosynthesis;_xanthan_biosynthesis,Pathway,acetan biosynthesis; xanthan biosynthesis,BKMS,real_evidence
Pathway:phosphopantothenate_biosynthesis_III_(archaea),Pathway,phosphopantothenate biosynthesis III (archaea),BKMS,real_evidence
Pathway:colanic_acid_(Escherichia_coli_K12)_biosynthesis;_acetan_biosynthesis;_xanthan_biosynthesis,Pathway,colanic acid (Escherichia coli K12) biosynthesis; acetan biosynthesis; xanthan biosynthesis,BKMS,real_evidence
Pathway:zealexin_biosynthesis;_bisabolene_biosynthesis_(engineered);_santalene_biosynthesis_II,Pathway,zealexin biosynthesis; bisabolene biosynthesis (engineered); santalene biosynthesis II,BKMS,real_evidence
Pathway:bisabolene_biosynthesis_(engineered),Pathway,bisabolene biosynthesis (engineered),BKMS,real_evidence
Pathway:3-sulfopropanediol_degradation_I,Pathway,3-sulfopropanediol degradation I,BKMS,real_evidence
Pathway:tricetin_methylation,Pathway,tricetin methylation,BKMS,real_evidence
Pathway:tricin_biosynthesis;_tricetin_methylation,Pathway,tricin biosynthesis; tricetin methylation,BKMS,real_evidence
Pathway:(+)-pisatin_biosynthesis;_superpathway_of_pterocarpan_biosynthesis_(via_formononetin),Pathway,(+)-pisatin biosynthesis; superpathway of pterocarpan biosynthesis (via formononetin),BKMS,real_evidence
Pathway:baicalein_metabolism,Pathway,baicalein metabolism,BKMS,real_evidence
Pathway:hexaprenyl_diphosphate_biosynthesis,Pathway,hexaprenyl diphosphate biosynthesis,BKMS,real_evidence
Pathway:nonaprenyl_diphosphate_biosynthesis_I,Pathway,nonaprenyl diphosphate biosynthesis I,BKMS,real_evidence
Pathway:nonaprenyl_diphosphate_biosynthesis_II,Pathway,nonaprenyl diphosphate biosynthesis II,BKMS,real_evidence
Pathway:bergamotene_biosynthesis_II,Pathway,bergamotene biosynthesis II,BKMS,real_evidence
Pathway:all-trans-decaprenyl_diphosphate_biosynthesis;_ubiquinol-10_biosynthesis_(late_decarboxylation),Pathway,all-trans-decaprenyl diphosphate biosynthesis; ubiquinol-10 biosynthesis (late decarboxylation),BKMS,real_evidence
Pathway:octaprenyl_diphosphate_biosynthesis,Pathway,octaprenyl diphosphate biosynthesis,BKMS,real_evidence
Pathway:all-trans-farnesol_biosynthesis;_juvenile_hormone_III_biosynthesis_II,Pathway,all-trans-farnesol biosynthesis; juvenile hormone III biosynthesis II,BKMS,real_evidence
Pathway:5-nitroanthranilate_degradation,Pathway,5-nitroanthranilate degradation,BKMS,real_evidence
Pathway:neolinustatin_bioactivation;_lotaustralin_degradation,Pathway,neolinustatin bioactivation; lotaustralin degradation,BKMS,real_evidence
Pathway:divinyl_ether_biosynthesis_I,Pathway,divinyl ether biosynthesis I,BKMS,real_evidence
Pathway:divinyl_ether_biosynthesis_II,Pathway,divinyl ether biosynthesis II,BKMS,real_evidence
"Pathway:(3E)-4,8-dimethylnona-1,3,7-triene_biosynthesis_I",Pathway,"(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis I",BKMS,real_evidence
Pathway:oleoresin_monoterpene_volatiles_biosynthesis,Pathway,oleoresin monoterpene volatiles biosynthesis,BKMS,real_evidence
Pathway:santalene_biosynthesis_I,Pathway,santalene biosynthesis I,BKMS,real_evidence
Pathway:trichome_monoterpenes_biosynthesis,Pathway,trichome monoterpenes biosynthesis,BKMS,real_evidence
Pathway:phenazine-1-carboxylate_biosynthesis,Pathway,phenazine-1-carboxylate biosynthesis,BKMS,real_evidence
Pathway:anthranilate_degradation_IV_(aerobic),Pathway,anthranilate degradation IV (aerobic),BKMS,real_evidence
Pathway:vancomycin_resistance_II,Pathway,vancomycin resistance II,BKMS,real_evidence
Pathway:carbazole_degradation,Pathway,carbazole degradation,BKMS,real_evidence
Pathway:lotaustralin_biosynthesis,Pathway,lotaustralin biosynthesis,BKMS,real_evidence
"Pathway:caffeine_degradation_V_(bacteria,_via_trimethylurate)",Pathway,"caffeine degradation V (bacteria, via trimethylurate)",BKMS,real_evidence
Pathway:8-amino-7-oxononanoate_biosynthesis_I,Pathway,8-amino-7-oxononanoate biosynthesis I,BKMS,real_evidence
Pathway:salicylate_biosynthesis_I,Pathway,salicylate biosynthesis I,BKMS,real_evidence
Pathway:salinosporamide_A_biosynthesis,Pathway,salinosporamide A biosynthesis,BKMS,real_evidence
Pathway:pyrimidine_deoxyribonucleotide_phosphorylation,Pathway,pyrimidine deoxyribonucleotide phosphorylation,BKMS,real_evidence
Pathway:sulfolactate_degradation_I,Pathway,sulfolactate degradation I,BKMS,real_evidence
Pathway:dinoflagellate_bioluminescence,Pathway,dinoflagellate bioluminescence,BKMS,real_evidence
Pathway:thiazole_component_of_thiamine_diphosphate_biosynthesis_I;_thiazole_component_of_thiamine_diphosphate_biosynthesis_II,Pathway,thiazole component of thiamine diphosphate biosynthesis I; thiazole component of thiamine diphosphate biosynthesis II,BKMS,real_evidence
Pathway:oleoresin_sesquiterpene_volatiles_biosynthesis,Pathway,oleoresin sesquiterpene volatiles biosynthesis,BKMS,real_evidence
Pathway:beta-caryophyllene_biosynthesis;_oleoresin_sesquiterpene_volatiles_biosynthesis,Pathway,beta-caryophyllene biosynthesis; oleoresin sesquiterpene volatiles biosynthesis,BKMS,real_evidence
Pathway:germacrene_biosynthesis,Pathway,germacrene biosynthesis,BKMS,real_evidence
Pathway:zealexin_biosynthesis,Pathway,zealexin biosynthesis,BKMS,real_evidence
"Pathway:caffeine_degradation_III_(bacteria,_via_demethylation)",Pathway,"caffeine degradation III (bacteria, via demethylation)",BKMS,real_evidence
Pathway:sulfoacetaldehyde_degradation_III,Pathway,sulfoacetaldehyde degradation III,BKMS,real_evidence
Pathway:sulfoacetate_degradation,Pathway,sulfoacetate degradation,BKMS,real_evidence
Pathway:farnesylcysteine_salvage_pathway,Pathway,farnesylcysteine salvage pathway,BKMS,real_evidence
Pathway:molybdenum_cofactor_biosynthesis,Pathway,molybdenum cofactor biosynthesis,BKMS,real_evidence
Pathway:tRNA_methylation_(yeast),Pathway,tRNA methylation (yeast),BKMS,real_evidence
"Pathway:salicortin_biosynthesis;_benzoate_biosynthesis_I_(CoA-dependent,_beta-oxidative);_volatile_esters_biosynthesis_(during_fruit_ripening);_volatile_benzenoid_biosynthesis_I_(ester_for",Pathway,"salicortin biosynthesis; benzoate biosynthesis I (CoA-dependent, beta-oxidative); volatile esters biosynthesis (during fruit ripening); volatile benzenoid biosynthesis I (ester formation)",BKMS,real_evidence
Pathway:traumatin_and_(Z)-3-hexen-1-yl_acetate_biosynthesis,Pathway,traumatin and (Z)-3-hexen-1-yl acetate biosynthesis,BKMS,real_evidence
Pathway:mannosylglucosylglycerate_biosynthesis_II;_glucosylglycerate_biosynthesis_II,Pathway,mannosylglucosylglycerate biosynthesis II; glucosylglycerate biosynthesis II,BKMS,real_evidence
Pathway:mannosylglycerate_biosynthesis_II,Pathway,mannosylglycerate biosynthesis II,BKMS,real_evidence
Pathway:S-methyl-5'-thioadenosine_degradation_III,Pathway,S-methyl-5'-thioadenosine degradation III,BKMS,real_evidence
Pathway:molybdenum_cofactor_biosynthesis;_bis(tungstenpterin)_cofactor_biosynthesis,Pathway,molybdenum cofactor biosynthesis; bis(tungstenpterin) cofactor biosynthesis,BKMS,real_evidence
Pathway:guanylyl_molybdenum_cofactor_biosynthesis,Pathway,guanylyl molybdenum cofactor biosynthesis,BKMS,real_evidence
Pathway:di-myo-inositol_phosphate_biosynthesis,Pathway,di-myo-inositol phosphate biosynthesis,BKMS,real_evidence
Pathway:glucosylglycerate_biosynthesis_I,Pathway,glucosylglycerate biosynthesis I,BKMS,real_evidence
Pathway:abscisic_acid_degradation_by_glucosylation,Pathway,abscisic acid degradation by glucosylation,BKMS,real_evidence
Pathway:salicylate_degradation_III,Pathway,salicylate degradation III,BKMS,real_evidence
Pathway:beta_myrcene_degradation,Pathway,beta myrcene degradation,BKMS,real_evidence
Pathway:sulfide_oxidation_III_(to_sulfite);_sulfide_oxidation_IV_(mitochondria);_sulfur_oxidation_I_(aerobic),Pathway,sulfide oxidation III (to sulfite); sulfide oxidation IV (mitochondria); sulfur oxidation I (aerobic),BKMS,real_evidence
Pathway:arachidonate_metabolites_biosynthesis;_lipoxin_biosynthesis;_leukotriene_biosynthesis,Pathway,arachidonate metabolites biosynthesis; lipoxin biosynthesis; leukotriene biosynthesis,BKMS,real_evidence
Pathway:L-methionine_degradation_II;_hypoglycin_biosynthesis;_L-threonine_degradation_I;_L-isoleucine_biosynthesis_I_(from_threonine),Pathway,L-methionine degradation II; hypoglycin biosynthesis; L-threonine degradation I; L-isoleucine biosynthesis I (from threonine),BKMS,real_evidence
Pathway:hydrogen_to_dimethyl_sulfoxide_electron_transfer;_NADH_to_dimethyl_sulfoxide_electron_transfer;_formate_to_dimethyl_sulfoxide_electron_transfer,Pathway,hydrogen to dimethyl sulfoxide electron transfer; NADH to dimethyl sulfoxide electron transfer; formate to dimethyl sulfoxide electron transfer,BKMS,real_evidence
Pathway:adenosylcobalamin_biosynthesis_from_adenosylcobinamide-GDP_II;_adenosylcobalamin_biosynthesis_from_adenosylcobinamide-GDP_I;_superpathway_of_adenosylcobalamin_salvage_from_cobinami,Pathway,adenosylcobalamin biosynthesis from adenosylcobinamide-GDP II; adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I; superpathway of adenosylcobalamin salvage from cobinamide II; superpathway of adenosylcobalamin salvage from cobinamide I,BKMS,real_evidence
Pathway:capsidiol_biosynthesis,Pathway,capsidiol biosynthesis,BKMS,real_evidence
Pathway:selinene_biosynthesis,Pathway,selinene biosynthesis,BKMS,real_evidence
Pathway:cis-calamenene_related_sesquiterpenoids_biosynthesis,Pathway,cis-calamenene related sesquiterpenoids biosynthesis,BKMS,real_evidence
Pathway:eudesmol_biosynthesis,Pathway,eudesmol biosynthesis,BKMS,real_evidence
Pathway:patchoulol_biosynthesis,Pathway,patchoulol biosynthesis,BKMS,real_evidence
Pathway:valencene_and_7-epi-alpha-selinene_biosynthesis,Pathway,valencene and 7-epi-alpha-selinene biosynthesis,BKMS,real_evidence
Pathway:methylhalides_biosynthesis_(plants),Pathway,methylhalides biosynthesis (plants),BKMS,real_evidence
Pathway:vancomycin_resistance_I,Pathway,vancomycin resistance I,BKMS,real_evidence
Pathway:oxalate_degradation_I,Pathway,oxalate degradation I,BKMS,real_evidence
Pathway:cinnamate_and_3-hydroxycinnamate_degradation_to_2-hydroxypentadienoate,Pathway,cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate,BKMS,real_evidence
Pathway:UMP_biosynthesis_II,Pathway,UMP biosynthesis II,BKMS,real_evidence
Pathway:nitrate_reduction_VII_(denitrification),Pathway,nitrate reduction VII (denitrification),BKMS,real_evidence
Pathway:dimethyl_sulfone_degradation,Pathway,dimethyl sulfone degradation,BKMS,real_evidence
Pathway:dimethylsulfide_to_cytochrome_c2_electron_transfer,Pathway,dimethylsulfide to cytochrome c2 electron transfer,BKMS,real_evidence
Pathway:protective_electron_sinks_in_the_thylakoid_membrane_(PSII_to_PTOX);_photosynthesis_light_reactions,Pathway,protective electron sinks in the thylakoid membrane (PSII to PTOX); photosynthesis light reactions,BKMS,real_evidence
Pathway:aerobic_respiration_III_(alternative_oxidase_pathway);_pyruvate_to_cytochrome_bd_oxidase_electron_transfer;_NADH_to_cytochrome_bd_oxidase_electron_transfer_II;_succinate_to_cytochr,Pathway,aerobic respiration III (alternative oxidase pathway); pyruvate to cytochrome bd oxidase electron transfer; NADH to cytochrome bd oxidase electron transfer II; succinate to cytochrome bd oxidase electron transfer; NADH to cytochrome bd oxidase electron transfer I; glycerol-3-phosphate to cytochrome bo oxidase electron transfer; D-lactate to cytochrome bo oxidase electron transfer; pyruvate to cytochrome bo oxidase electron transfer; NADH to cytochrome bo oxidase electron transfer II; NADH to cyt,BKMS,real_evidence
Pathway:hydrogen_production_I,Pathway,hydrogen production I,BKMS,real_evidence
Pathway:gallate_degradation_I,Pathway,gallate degradation I,BKMS,real_evidence
Pathway:glucosinolate_biosynthesis_from_phenylalanine;_prunasin_and_amygdalin_biosynthesis,Pathway,glucosinolate biosynthesis from phenylalanine; prunasin and amygdalin biosynthesis,BKMS,real_evidence
Pathway:camalexin_biosynthesis;_4-hydroxyindole-3-carbonyl_nitrile_biosynthesis;_indole-3-acetate_biosynthesis_II;_glucosinolate_biosynthesis_from_tryptophan,Pathway,camalexin biosynthesis; 4-hydroxyindole-3-carbonyl nitrile biosynthesis; indole-3-acetate biosynthesis II; glucosinolate biosynthesis from tryptophan,BKMS,real_evidence
"Pathway:astaxanthin_biosynthesis_(bacteria,_fungi,_algae);_echinenone_and_zeaxanthin_biosynthesis_(Synechocystis);_zeaxanthin_biosynthesis",Pathway,"astaxanthin biosynthesis (bacteria, fungi, algae); echinenone and zeaxanthin biosynthesis (Synechocystis); zeaxanthin biosynthesis",BKMS,real_evidence
Pathway:carotenoid_cleavage,Pathway,carotenoid cleavage,BKMS,real_evidence
"Pathway:4,4'-diapolycopenedioate_biosynthesis",Pathway,"4,4'-diapolycopenedioate biosynthesis",BKMS,real_evidence
Pathway:soybean_saponin_I_biosynthesis,Pathway,soybean saponin I biosynthesis,BKMS,real_evidence
Pathway:tRNA_splicing_I,Pathway,tRNA splicing I,BKMS,real_evidence
Pathway:hopanoid_biosynthesis_(bacteria),Pathway,hopanoid biosynthesis (bacteria),BKMS,real_evidence
"Pathway:(3E)-4,8-dimethylnona-1,3,7-triene_biosynthesis_II",Pathway,"(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis II",BKMS,real_evidence
Pathway:botrydial_biosynthesis,Pathway,botrydial biosynthesis,BKMS,real_evidence
Pathway:syringate_degradation;_gallate_degradation_II;_gallate_degradation_I;_methylgallate_degradation;_protocatechuate_degradation_I_(meta-cleavage_pathway),Pathway,syringate degradation; gallate degradation II; gallate degradation I; methylgallate degradation; protocatechuate degradation I (meta-cleavage pathway),BKMS,real_evidence
Pathway:thalianol_and_derivatives_biosynthesis,Pathway,thalianol and derivatives biosynthesis,BKMS,real_evidence
Pathway:pentacyclic_triterpene_biosynthesis;_mangrove_triterpenoid_biosynthesis,Pathway,pentacyclic triterpene biosynthesis; mangrove triterpenoid biosynthesis,BKMS,real_evidence
Pathway:pentacyclic_triterpene_biosynthesis,Pathway,pentacyclic triterpene biosynthesis,BKMS,real_evidence
"Pathway:L-ascorbate_degradation_II_(bacterial,_aerobic);_L-ascorbate_degradation_III",Pathway,"L-ascorbate degradation II (bacterial, aerobic); L-ascorbate degradation III",BKMS,real_evidence
Pathway:cyclic_electron_flow;_photosynthesis_light_reactions,Pathway,cyclic electron flow; photosynthesis light reactions,BKMS,real_evidence
"Pathway:dammara-20,24-diene_biosynthesis",Pathway,"dammara-20,24-diene biosynthesis",BKMS,real_evidence
Pathway:pentacyclic_triterpene_biosynthesis;_alpha-amyrin_biosynthesis;_mangrove_triterpenoid_biosynthesis,Pathway,pentacyclic triterpene biosynthesis; alpha-amyrin biosynthesis; mangrove triterpenoid biosynthesis,BKMS,real_evidence
Pathway:spheroidene_and_spheroidenone_biosynthesis,Pathway,spheroidene and spheroidenone biosynthesis,BKMS,real_evidence
Pathway:meso-butanediol_biosynthesis_I,Pathway,meso-butanediol biosynthesis I,BKMS,real_evidence
Pathway:superpathway_of_dTDP-glucose-derived_O-antigen_building_blocks_biosynthesis,Pathway,superpathway of dTDP-glucose-derived O-antigen building blocks biosynthesis,BKMS,real_evidence
Pathway:trans-lycopene_biosynthesis_II_(oxygenic_phototrophs_and_green_sulfur_bacteria),Pathway,trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria),BKMS,real_evidence
Pathway:neurosporene_biosynthesis,Pathway,neurosporene biosynthesis,BKMS,real_evidence
"Pathway:trans-lycopene_biosynthesis_I;_okenone_biosynthesis;_spirilloxanthin_and_2,2'-diketo-spirilloxanthin_biosynthesis",Pathway,"trans-lycopene biosynthesis I; okenone biosynthesis; spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis",BKMS,real_evidence
"Pathway:flexixanthin_biosynthesis;_spirilloxanthin_and_2,2'-diketo-spirilloxanthin_biosynthesis",Pathway,"flexixanthin biosynthesis; spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis",BKMS,real_evidence
Pathway:neurosporaxanthin_biosynthesis,Pathway,neurosporaxanthin biosynthesis,BKMS,real_evidence
Pathway:norspermidine_biosynthesis,Pathway,norspermidine biosynthesis,BKMS,real_evidence
Pathway:tRNA-uridine_2-thiolation_(cytoplasmic);_tRNA_methylation_(yeast),Pathway,tRNA-uridine 2-thiolation (cytoplasmic); tRNA methylation (yeast),BKMS,real_evidence
Pathway:formononetin_biosynthesis,Pathway,formononetin biosynthesis,BKMS,real_evidence
Pathway:sakuranetin_biosynthesis,Pathway,sakuranetin biosynthesis,BKMS,real_evidence
