compound_id,compound_name,smiles,source_resource,source_detail,evidence_class,compound_name_canonical,mw,logp,tpsa,hbd,hba,hazard_proxy,persistence_proxy,availability_score,compound_priority_class,compound_exclusion_reason,natural_product_evidence_score,known_inhibitor_similarity_score,functional_group_inhibition_score,transition_state_mimic_score,active_site_compatibility_score,delivery_plausibility_score,solvent_penalty,reactive_aldehyde_penalty,generic_assay_penalty,intervention_suitability_score,phytochemical_class,phytochemical_class_score,functional_group_hits,compound_rule_evidence_class
guaiacol,guaiacol,C=1(C(O)=CC=CC1)OC,SKiD_substrates,EC=1.11.1.16;site=Substrate+Cofactor,real_evidence,guaiacol,124.13899999999998,1.4007999999999996,29.46,1.0,2.0,0.2785491666666666,0.3162259999999999,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18852489769230768,0.7102489769230769,0.0,0.0,0.15,0.1362009176923077,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"phenyl-1,2-propanedione","phenyl-1,2-propanedione",C1(=CC=CC=C1)C(C(C)=O)=O,SKiD_substrates,EC=1.1.1.121;site=Cofactor_only,real_evidence,phenyl-1 2-propanedione,148.16099999999997,1.4583000000000002,34.14,0.0,2.0,0.305755,0.341824,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19155813615384615,0.7405813615384615,0.0,0.0,0.15,0.13392161615384618,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
cyclohexanone,cyclohexanone,C1(CCCCC1)=O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,cyclohexanone,98.145,1.5196,17.07,0.0,1.0,0.2717375,0.3186966666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1853747223076923,0.678747223076923,0.0,0.0,0.15,0.13367048897435896,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-sorbitol,D-sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,SKiD_substrates,EC=1.1.3.41;site=Substrate+Cofactor,real_evidence,d-sorbitol,182.172,-3.5854000000000004,121.38000000000001,6.0,6.0,0.599985,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22016073846153844,0.5016073846153846,0.0,0.0,0.15,0.13356253846153848,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-mannitol,D-mannitol,C([C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)O,SKiD_substrates,EC=1.1.3.41;site=Substrate+Cofactor,real_evidence,d-mannitol,182.17199999999997,-3.585400000000001,121.38000000000001,6.0,6.0,0.5999850000000001,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22016073846153844,0.5016073846153846,0.0,0.0,0.15,0.13356253846153845,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
L-epi-2-inosose,L-epi-2-inosose,C1(C(C(C(=O)C(C1O)O)O)O)O,SKiD_substrates,EC=1.1.1.370;site=Substrate+Cofactor,real_evidence,l-epi-2-inosose,178.14,-3.626399999999999,118.22000000000001,5.0,6.0,0.6017499999999999,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.2203090769230769,0.5030907692307692,0.0,0.0,0.15,0.13349907692307694,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
trans-2-hexen-1-al,trans-2-hexen-1-al,C(\C=C\CCC)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,trans-2-hexen-1-al,98.145,1.5415999999999999,17.07,0.0,1.0,0.2744875,0.3223633333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18552432230769228,0.680243223076923,0.0,0.0,0.15,0.13319675564102565,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
alpha-ketomalonate,alpha-ketomalonate,O=C(C(=O)[O-])C(=O)[O-],SKiD_substrates,EC=1.1.1.37;site=Substrate+Cofactor,real_evidence,alpha-ketomalonate,116.02799999999999,-3.9447,97.33000000000001,0.0,5.0,0.5897775000000001,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.21842583846153846,0.4842583846153846,0.0,0.0,0.15,0.13305253846153844,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-Hexanol,1-Hexanol,C(CCCCC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,1-hexanol,102.17699999999999,1.559,20.23,1.0,1.0,0.28002249999999995,0.3279513333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18644230384615385,0.6894230384615385,0.0,0.0,0.15,0.1330034971794872,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
4-anisaldehyde,4-anisaldehyde,C(C1=CC=C(C=C1)OC)=O,SKiD_substrates,EC=1.1.3.47;site=Substrate+Cofactor,real_evidence,4-anisaldehyde,136.14999999999998,1.5077,26.3,0.0,2.0,0.3019208333333333,0.34205,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1897479369230769,0.7224793692307692,0.0,0.0,0.15,0.13255343692307692,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
isocaproaldehyde,isocaproaldehyde,C(CCC(C)C)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,isocaproaldehyde,100.161,1.6215,17.07,0.0,1.0,0.286155,0.337024,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1862304730769231,0.6873047307692307,0.0,0.0,0.15,0.13132995307692308,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
4-coumaryl aldehyde,4-coumaryl aldehyde,C(\C=C\C1=CC=C(C=C1)O)=O,SKiD_substrates,EC=1.1.1.195;site=Substrate+Cofactor,real_evidence,4-coumaryl aldehyde,148.16099999999997,1.6042999999999996,37.3,1.0,2.0,0.32400499999999993,0.3661573333333332,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19302493615384614,0.7552493615384616,0.0,0.0,0.15,0.13125174948717952,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
myo-inositol,myo-inositol,C1(C(C(C(C(C1O)O)O)O)O)O,SKiD_substrates,EC=1.1.1.18;site=Substrate+Cofactor,real_evidence,myo-inositol,180.156,-3.834599999999999,121.38000000000001,6.0,6.0,0.6294549999999999,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.21999790769230768,0.49997907692307686,0.0,0.0,0.15,0.12986330769230772,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
creosol,creosol,C=1(C(OC)=CC(C)=CC1)O,SKiD_substrates,EC=1.1.3.38;site=Substrate+Cofactor,real_evidence,creosol,138.16599999999997,1.70922,29.46,1.0,2.0,0.3287908333333333,0.37698066666666663,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1917551036923077,0.7425510369230768,0.0,0.0,0.15,0.12854175035897436,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
(R)-indanol,(R)-indanol,[C@H]1(CCC2=CC=CC=C12)O,SKiD_substrates,EC=1.1.1.121;site=Cofactor_only,real_evidence,r -indanol,134.17799999999997,1.6662000000000001,20.23,1.0,1.0,0.32009,0.367152,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18975596,0.7225596000000001,0.0,0.0,0.15,0.12837300000000001,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-Hexanone,2-Hexanone,CC(CCCC)=O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,2-hexanone,100.161,1.7656,17.07,0.0,1.0,0.30416750000000004,0.3610406666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18721035307692308,0.6971035307692307,0.0,0.0,0.15,0.12822699974358973,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-hexanal,1-hexanal,C(CCCCC)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,1-hexanal,100.161,1.7656,17.07,0.0,1.0,0.30416750000000004,0.3610406666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18721035307692308,0.6971035307692307,0.0,0.0,0.15,0.12822699974358973,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
anisole,anisole,C1(=CC=CC=C1)OC,SKiD_substrates,EC=1.14.13.236;site=Substrate_only,real_evidence,anisole,108.13999999999999,1.6951999999999998,9.23,0.0,1.0,0.3020166666666666,0.35462666666666665,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18620009076923077,0.6870009076923077,0.0,0.0,0.15,0.12798795743589744,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
cinnamyl alcohol,cinnamyl alcohol,C(C=CC1=CC=CC=C1)O,SKiD_substrates,EC=1.1.3.7;site=Substrate+Cofactor,real_evidence,cinnamyl alcohol,134.17799999999997,1.6921000000000002,20.23,1.0,1.0,0.3233275,0.37146866666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18993208,0.7243208000000001,0.0,0.0,0.15,0.1278152866666667,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-methylcyclohexanone,2-methylcyclohexanone,CC1C(CCCC1)=O,SKiD_substrates,EC=1.14.13.160;site=Substrate+Cofactor,real_evidence,2-methylcyclohexanone,112.172,1.7656,17.07,0.0,1.0,0.31417666666666666,0.369048,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1881804723076923,0.7068047230769231,0.0,0.0,0.15,0.12735543230769233,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
4-methylcyclohexanone,4-methylcyclohexanone,CC1CCC(CC1)=O,SKiD_substrates,EC=1.14.13.160;site=Substrate+Cofactor,real_evidence,4-methylcyclohexanone,112.172,1.7656,17.07,0.0,1.0,0.31417666666666666,0.369048,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1881804723076923,0.7068047230769231,0.0,0.0,0.15,0.12735543230769233,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
ethyl 2-oxo-4-phenylbutyrate,ethyl 2-oxo-4-phenylbutyrate,O=C(C(=O)OCC)CCC1=CC=CC=C1,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,ethyl 2-oxo-4-phenylbutyrate,206.241,1.7513999999999998,43.370000000000005,0.0,3.0,0.3907925,0.429394,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19962679307692308,0.8212679307692308,0.0,0.0,0.15,0.1247801730769231,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Chlorite,Chlorite,Cl(=O)[O-],SKiD_substrates,EC=1.13.11.49;site=Substrate+Cofactor,real_evidence,chlorite,67.45100000000001,-2.378,46.12,0.0,2.0,0.35345916666666666,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.16074941153846153,0.4324941153846154,0.0,0.0,0.15,0.12473431153846153,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
acetophenone,acetophenone,C(C)(=O)C1=CC=CC=C1,SKiD_substrates,EC=1.14.13.22;site=Substrate+Cofactor,real_evidence,acetophenone,120.15099999999995,1.8892,17.07,0.0,1.0,0.3362758333333333,0.39496733333333334,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18966540999999998,0.7216541,0.0,0.0,0.15,0.12411492333333335,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-Heptanol,1-Heptanol,C(CCCCCC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,1-heptanol,116.204,1.9491,20.23,1.0,1.0,0.3404741666666667,0.40231933333333336,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19022793384615386,0.7272793384615386,0.0,0.0,0.15,0.1235854871794872,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
trans-cinnamaldehyde,trans-cinnamaldehyde,C(\C=C\C1=CC=CC=C1)=O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,trans-cinnamaldehyde,132.16199999999995,1.8987,17.07,0.0,1.0,0.34747249999999996,0.404558,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19070012923076923,0.7320012923076923,0.0,0.0,0.15,0.12303878923076922,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
4-ethylguaiacol,4-ethylguaiacol,C(C)C=1C=C(C(=CC1)OC)O,SKiD_substrates,EC=1.1.3.38;site=Substrate+Cofactor,real_evidence,4-ethylguaiacol,152.19299999999998,1.9632,29.46,1.0,2.0,0.3722275,0.428662,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19461511769230766,0.7711511769230768,0.0,0.0,0.15,0.12205485769230769,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-methyl-p-cresol,2-methyl-p-cresol,CC1=CC(=CC=C1O)C,SKiD_substrates,EC=1.1.3.38;site=Substrate+Cofactor,real_evidence,2-methyl-p-cresol,122.16699999999997,2.0090399999999997,20.23,1.0,1.0,0.3529358333333333,0.41628466666666664,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1909942087692308,0.7349420876923078,0.0,0.0,0.15,0.12173913543589746,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
xylobiose,xylobiose,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2COC([C@@H]([C@H]2O)O)O)O)O)O,SKiD_substrates,EC=1.1.99.29;site=Substrate+Cofactor,real_evidence,xylobiose,282.245,-4.118999999999997,149.07,6.0,9.0,0.7500791666666663,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22409005769230766,0.5409005769230769,0.0,0.0,0.15,0.11948055769230774,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
beta-D-glucuronate,beta-D-glucuronate,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)C(=O)[O-],SKiD_substrates,EC=1.1.1.203;site=Substrate_only,real_evidence,beta-d-glucuronate,193.13099999999997,-4.463799999999997,130.28,4.0,7.0,0.7189174999999997,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.21971088846153844,0.4971088846153846,0.0,0.0,0.15,0.1188407884615385,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
beta-D-galacturonate,beta-D-galacturonate,O[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O1)C(=O)[O-],SKiD_substrates,EC=1.1.1.203;site=Substrate_only,real_evidence,beta-d-galacturonate,193.13099999999997,-4.463799999999997,130.28,4.0,7.0,0.7189174999999997,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.21971088846153844,0.4971088846153846,0.0,0.0,0.15,0.1188407884615385,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
chavicol,chavicol,C1(=CC=C(CC=C)C=C1)O,SKiD_substrates,EC=1.1.3.38;site=Substrate+Cofactor,real_evidence,chavicol,134.178,2.1207,20.23,1.0,1.0,0.3769025,0.442902,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19120504,0.7370504,0.0,0.0,0.15,0.11694458,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-Heptanone,2-Heptanone,CC(CCCCC)=O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,2-heptanone,114.188,2.1557000000000004,17.07,0.0,1.0,0.3646191666666667,0.4354086666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18887846307692308,0.7137846307692307,0.0,0.0,0.15,0.11669146974358974,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-heptanal,1-heptanal,C(CCCCCC)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,1-heptanal,114.188,2.1557000000000004,17.07,0.0,1.0,0.3646191666666667,0.4354086666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18887846307692308,0.7137846307692307,0.0,0.0,0.15,0.11669146974358974,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
L-2-hydroxy palmitate,L-2-hydroxy palmitate,CCCCCCCCCCCCCCC(C(=O)O)O,SKiD_substrates,EC=1.1.3.15;site=Substrate+Cofactor,real_evidence,l-2-hydroxy palmitate,272.4289999999999,4.523100000000004,57.53,2.0,2.0,0.7924116666666671,0.9354693333333339,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.42000000000000004,0.25,0.33863014692307686,0.7413014692307689,0.0,0.0,0.15,0.11630320025641015,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
D-glucuronate,D-glucuronate,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-],SKiD_substrates,EC=1.1.1.203;site=Substrate+Cofactor,real_evidence,d-glucuronate,193.13099999999997,-4.621199999999997,138.12,4.0,7.0,0.7385924999999997,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.21853488846153846,0.48534888461538456,0.0,0.0,0.15,0.11530378846153848,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-Mannuronate,D-Mannuronate,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-],SKiD_substrates,EC=1.1.1.203;site=Substrate+Cofactor,real_evidence,d-mannuronate,193.13099999999997,-4.621199999999997,138.12,4.0,7.0,0.7385924999999997,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.21853488846153846,0.48534888461538456,0.0,0.0,0.15,0.11530378846153848,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-galacturonate,D-galacturonate,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-],SKiD_substrates,EC=1.1.1.203;site=Substrate+Cofactor,real_evidence,d-galacturonate,193.13099999999997,-4.621199999999997,138.12,4.0,7.0,0.7385924999999997,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.21853488846153846,0.48534888461538456,0.0,0.0,0.15,0.11530378846153848,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
tetracycline,tetracycline,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,SKiD_substrates,EC=1.14.13.231;site=Substrate+Cofactor,real_evidence,tetracycline,444.4400000000001,-0.37099999999999905,181.62000000000003,6.0,9.0,0.4167416666666666,0.23446000000000022,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1775832769230769,0.6008327692307691,0.0,0.0,0.15,0.1152174769230769,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
alpha-doxycycline,alpha-doxycycline,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,SKiD_substrates,EC=1.14.13.231;site=Substrate+Cofactor,real_evidence,alpha-doxycycline,444.4400000000001,-0.5041999999999984,181.62000000000003,6.0,9.0,0.4333916666666665,0.21226000000000034,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.17667751692307693,0.5917751692307692,0.0,0.0,0.15,0.11408971692307691,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"6,7-dideoxy-7-phosphono-D-glucoheptonate","6,7-dideoxy-7-phosphono-D-glucoheptonate",P(=O)(O)(O)CC[C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O,SKiD_substrates,EC=1.1.1.44;site=Substrate+Cofactor,real_evidence,6 7-dideoxy-7-phosphono-d-glucoheptonate,273.154,-4.252299999999998,178.57999999999998,6.0,7.0,0.7591658333333331,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.2189292846153846,0.48929284615384616,0.0,0.0,0.15,0.11322938461538463,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
IMP,IMP,C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,SKiD_substrates,EC=1.1.1.205;site=Substrate_only,real_evidence,imp,348.208,-2.1519,180.01999999999998,5.0,8.0,0.5591608333333333,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.17348574153846152,0.5598574153846154,0.0,0.0,0.15,0.11278644153846154,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
alpha-tetralone,alpha-tetralone,C1CC2=CC=CC=C2C(=O)C1,SKiD_substrates,EC=1.1.1.121;site=Cofactor_only,real_evidence,alpha-tetralone,146.18899999999996,2.2056000000000004,17.07,0.0,1.0,0.3975241666666667,0.4650593333333334,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1911238392307692,0.7362383923076922,0.0,0.0,0.15,0.11261619256410255,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
demeclocycline,demeclocycline,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,SKiD_substrates,EC=1.14.13.231;site=Substrate+Cofactor,real_evidence,demeclocycline,464.8580000000001,0.10829999999999995,181.61999999999998,6.0,9.0,0.40091916666666677,0.32795533333333343,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.17919337076923075,0.6169337076923076,0.0,0.0,0.15,0.1112466441025641,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
isophorone,isophorone,O=C1C=C(CC(C)(C)C1)C,SKiD_substrates,EC=1.11.2.1;site=Substrate+Cofactor,real_evidence,isophorone,138.21,2.3218000000000005,17.07,0.0,1.0,0.4054000000000001,0.47910666666666674,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18968922153846152,0.7218922153846153,0.0,0.0,0.15,0.10911268820512818,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
chlortetracycline,chlortetracycline,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,SKiD_substrates,EC=1.14.13.231;site=Substrate+Cofactor,real_evidence,chlortetracycline,478.88500000000016,0.28240000000000015,181.62000000000003,6.0,9.0,0.4343708333333335,0.3663233333333335,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.17924430076923076,0.6174430076923075,0.0,0.0,0.15,0.10421393410256405,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-Acenaphthenol,1-Acenaphthenol,C1(CC2=CC=CC3=CC=CC1=C23)O,SKiD_substrates,EC=1.1.1.121;site=Cofactor_only,real_evidence,1-acenaphthenol,170.21099999999998,2.429300000000001,20.23,1.0,1.0,0.4455050000000001,0.5183573333333334,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19201691769230766,0.7451691769230768,0.0,0.0,0.15,0.10348773102564104,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"2,2,2-trifluoroacetophenone","2,2,2-trifluoroacetophenone",FC(C(=O)C1=CC=CC=C1)(F)F,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,2 2 2-trifluoroacetophenone,174.12099999999995,2.4316000000000004,17.07,0.0,1.0,0.44905083333333334,0.5213473333333334,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19184308538461536,0.7434308538461537,0.0,0.0,0.15,0.1026491987179487,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-Octanone,2-Octanone,CC(CCCCCC)=O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,2-octanone,128.215,2.5458000000000007,17.07,0.0,1.0,0.4250708333333334,0.5097766666666668,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18735873307692308,0.6985873307692306,0.0,0.0,0.15,0.10196809974358971,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-octanal,1-octanal,C(CCCCCCC)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,1-octanal,128.215,2.5458000000000007,17.07,0.0,1.0,0.4250708333333334,0.5097766666666668,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18735873307692308,0.6985873307692306,0.0,0.0,0.15,0.10196809974358971,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Hydroxypyruvate,Hydroxypyruvate,OCC(C(=O)[O-])=O,SKiD_substrates,EC=1.1.1.28;site=Substrate+Cofactor,real_evidence,hydroxypyruvate,103.05299999999998,-2.7023,77.43,1.0,4.0,0.423665,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.42000000000000004,0.25,0.3131162176923077,0.48616217692307695,0.0,0.0,0.75,0.10187641769230771,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
2-chloro-1-phenyl-1-propanone,2-chloro-1-phenyl-1-propanone,ClC(C(=O)C1=CC=CC=C1)C,SKiD_substrates,EC=1.1.1.422;site=Substrate_only,real_evidence,2-chloro-1-phenyl-1-propanone,168.623,2.496600000000001,17.07,0.0,1.0,0.45259416666666674,0.5285153333333334,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19095701615384614,0.7345701615384616,0.0,0.0,0.15,0.10076448948717948,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
trans-stilbene,trans-stilbene,C1(=CC=CC=C1)\C=C\C1=CC=CC=C1,SKiD_substrates,EC=1.11.2.1;site=Substrate+Cofactor,real_evidence,trans-stilbene,180.25,3.857000000000003,0.0,0.0,0.0,0.6323333333333336,0.7630000000000005,0.55,low_priority_unknown,low_intervention_suitability_score,0.46,0.15,0.15,0.1,0.1800849,0.6258489999999998,0.0,0.0,0.15,0.0975648999999999,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
prostaglandin E2,prostaglandin E2,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,prostaglandin e2,352.47100000000006,3.251100000000002,94.83000000000001,3.0,4.0,0.7001133333333336,0.776830666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.2581453623076923,0.881453623076923,0.0,0.0,0.15,0.0973853089743589,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
